Cell,BBA_ID,eLists,eHours,eKM,eHA,eNumObs,eCount
1,27C62,0,0,0,0,0,0
2,27C71,0,0,0,0,0,0
3,27C72,0,0,0,0,0,0
4,27C53,3,11.42,9.254,0,14,0
5,27C54,0,0,0,0,0,0
6,27C63,0,0,0,0,0,0
7,27C64,0,0,0,0,0,0
8,27C73,0,0,0,0,0,0
9,27C74,0,0,0,0,0,0
10,27C65,0,0,0,0,0,0
11,27C66,0,0,0,0,0,0
12,27C75,0,0,0,0,0,0
13,27C76,0,0,0,0,0,0
14,26D41,0,0,0,0,0,0
15,27D42,2,9,0,0.2023,4,0
16,27D51,0,0,0,0,0,0
17,27D52,1,0.08,0,0,2,0
18,27D61,0,0,0,0,0,0
19,27D62,0,0,0,0,0,0
20,27D71,0,0,0,0,0,0
21,27D72,0,0,0,0,0,0
22,26D34,0,0,0,0,0,0
23,26D43,3,5.25,3.701,0,2,0
24,27D44,2,2,1.609,0.8094,2,0
25,27D53,0,0,0,0,0,0
26,27D54,0,0,0,0,0,0
27,27D63,0,0,0,0,0,0
28,27D64,0,0,0,0,0,0
29,27D73,0,0,0,0,0,0
30,27D74,0,0,0,0,0,0
31,26D26,0,0,0,0,0,0
32,26D35,0,0,0,0,0,0
33,26D36,0,0,0,0,0,0
34,26D45,1,0.75,1.609,0,1,0
35,27D46,1,0.05,0,0,0,0
36,27D55,0,0,0,0,0,0
37,27D56,0,0,0,0,0,0
38,27D65,0,0,0,0,0,0
39,27D66,0,0,0,0,0,0
40,27D75,0,0,0,0,0,0
41,27D76,0,0,0,0,0,0
42,40A11,0,0,0,0,0,0
43,39A72,1,3,24.14,0,2,0
44,28A12,25,2.87,1.287,0,25,0
45,39A71,1,5,16.093,0,2,0
46,28A21,14,0.7,0,0,14,0
47,39A62,1,2,16.093,0,2,0
48,28A22,0,0,0,0,0,0
49,39A61,0,0,0,0,0,0
50,28A31,0,0,0,0,0,0
51,39A52,0,0,0,0,0,0
52,28A32,0,0,0,0,0,0
53,39A51,2,0.55,8.047,0,6,0
54,28A41,0,0,0,0,0,0
55,39A42,0,0,0,0,0,0
56,29A42,0,0,0,0,0,0
57,38A41,0,0,0,0,0,0
58,29A51,0,0,0,0,0,0
59,38A32,2,4.5,19.312,0,7,0
60,29A52,0,0,0,0,0,0
61,38A31,0,0,0,0,0,0
62,29A61,0,0,0,0,0,0
63,38A22,0,0,0,0,0,0
64,29A62,0,0,0,0,0,0
65,38A21,0,0,0,0,0,0
66,29A71,0,0,0,0,0,0
67,38A12,1,0.75,0,1.2141,1,0
68,29A72,0,0,0,0,0,0
69,38A11,2,7.83,16.094,0,2,0
70,30A11,0,0,0,0,0,0
71,37A72,0,0,0,0,0,0
72,30A12,0,0,0,0,0,0
73,37A71,0,0,0,0,0,0
74,30A21,0,0,0,0,0,0
75,37A62,0,0,0,0,0,0
76,30A22,0,0,0,0,0,0
77,37A61,0,0,0,0,0,0
78,30A31,0,0,0,0,0,0
79,37A52,130,148.66,179.436,6.6792,156,0
80,30A32,0,0,0,0,0,0
81,37A51,0,0,0,0,0,0
82,30A41,0,0,0,0,0,0
83,37A42,0,0,0,0,0,0
84,31A42,0,0,0,0,0,0
85,36A41,0,0,0,0,0,0
86,31A51,0,0,0,0,0,0
87,36A32,0,0,0,0,0,0
88,31A52,5,0.5,0,0,5,0
89,36A31,0,0,0,0,0,0
90,31A61,0,0,0,0,0,0
91,36A22,14,1.4,0,0,14,0
92,31A62,0,0,0,0,0,0
93,36A21,16,1.6,0,0,16,0
94,31A71,0,0,0,0,0,0
95,36A12,16,1.6,0,0,16,0
96,31A72,2,0.34,0,0,2,0
97,36A11,9,0.9,0,0,9,0
98,32A11,0,0,0,0,0,0
99,35A72,11,10.3,102.995,0,10,0
100,32A12,0,0,0,0,0,0
101,35A71,8,0.8,0,0,8,0
102,32A21,0,0,0,0,0,0
103,35A62,0,0,0,0,0,0
104,32A22,5,11.16,20.117,0,8,0
105,35A61,8,0.8,0,0,8,0
106,32A31,30,46.25,37.82,0.2023,37,2
107,35A52,7,0.7,0,0,7,0
108,32A32,0,0,0,0,0,0
109,35A51,8,0.8,0,0,8,0
110,32A41,0,0,0,0,0,0
111,35A42,8,0.8,0,0,8,0
112,33A42,0,0,0,0,0,0
113,34A41,0,0,0,0,0,0
114,33A51,0,0,0,0,0,0
115,34A32,0,0,0,0,0,0
116,33A52,0,0,0,0,0,0
117,34A31,0,0,0,0,0,0
118,33A61,0,0,0,0,0,0
119,34A22,0,0,0,0,0,0
120,33A62,0,0,0,0,0,0
121,34A21,0,0,0,0,0,0
122,33A71,0,0,0,0,0,0
123,34A12,0,0,0,0,0,0
124,33A72,0,0,0,0,0,0
125,34A11,0,0,0,0,0,0
126,40A14,0,0,0,0,0,0
127,40A13,0,0,0,0,0,0
128,39A74,0,0,0,0,0,0
129,28A14,0,0,0,0,0,0
130,39A73,0,0,0,0,0,0
131,28A23,1,0.08,0,0,1,0
132,39A64,0,0,0,0,0,0
133,28A24,0,0,0,0,0,0
134,39A63,1,0.25,1.609,0,5,0
135,28A33,0,0,0,0,0,0
136,39A54,0,0,0,0,0,0
137,28A34,0,0,0,0,0,0
138,39A53,0,0,0,0,0,0
139,28A43,0,0,0,0,0,0
140,39A44,0,0,0,0,0,0
141,29A44,0,0,0,0,0,0
142,38A43,0,0,0,0,0,0
143,29A53,0,0,0,0,0,0
144,38A34,0,0,0,0,0,0
145,29A54,0,0,0,0,0,0
146,38A33,0,0,0,0,0,0
147,29A63,0,0,0,0,0,0
148,38A24,0,0,0,0,0,0
149,29A64,2,4,0,0,2,0
150,38A23,0,0,0,0,0,0
151,29A73,0,0,0,0,0,0
152,38A14,0,0,0,0,0,0
153,29A74,1,6,32.186,0,1,0
154,38A13,0,0,0,0,0,0
155,30A13,0,0,0,0,0,0
156,37A74,0,0,0,0,0,0
157,30A14,4,1.32,0,0.4856,4,0
158,37A73,0,0,0,0,0,0
159,30A23,0,0,0,0,0,0
160,37A64,0,0,0,0,0,0
161,30A24,0,0,0,0,0,0
162,37A63,0,0,0,0,0,0
163,30A33,0,0,0,0,0,0
164,37A54,0,0,0,0,0,0
165,30A34,0,0,0,0,0,0
166,37A53,0,0,0,0,0,0
167,30A43,0,0,0,0,0,0
168,37A44,0,0,0,0,0,0
169,31A44,0,0,0,0,0,0
170,36A43,0,0,0,0,0,0
171,31A53,0,0,0,0,0,0
172,36A34,0,0,0,0,0,0
173,31A54,3,0.21,0,0,0,0
174,36A33,10,1,0,0,10,0
175,31A63,0,0,0,0,0,0
176,36A24,15,19.4,3.219,2.0234,16,0
177,31A64,0,0,0,0,0,0
178,36A23,15,1.5,0,0,15,0
179,31A73,0,0,0,0,0,0
180,36A14,0,0,0,0,0,0
181,31A74,0,0,0,0,0,0
182,36A13,0,0,0,0,0,0
183,32A13,1,0.08,0,0,1,0
184,35A74,2,6,4.828,0,3,0
185,32A14,2,6,12.874,0,4,0
186,35A73,8,0.8,0,0,8,0
187,32A23,0,0,0,0,0,0
188,35A64,0,0,0,0,0,0
189,32A24,0,0,0,0,0,0
190,35A63,8,0.8,0,0,8,0
191,32A33,0,0,0,0,0,0
192,35A54,0,0,0,0,0,0
193,32A34,0,0,0,0,0,0
194,35A53,7,0.7,0,0,7,0
195,32A43,0,0,0,0,0,0
196,35A44,0,0,0,0,0,0
197,33A44,0,0,0,0,0,0
198,34A43,0,0,0,0,0,0
199,33A53,0,0,0,0,0,0
200,34A34,0,0,0,0,0,0
201,33A54,0,0,0,0,0,0
202,34A33,0,0,0,0,0,0
203,33A63,0,0,0,0,0,0
204,34A24,0,0,0,0,0,0
205,33A64,0,0,0,0,0,0
206,34A23,0,0,0,0,0,0
207,33A73,0,0,0,0,0,0
208,34A14,0,0,0,0,0,0
209,33A74,0,0,0,0,0,0
210,34A13,0,0,0,0,0,0
211,40A16,2,3.42,2.655,0.8094,2,0
212,40A15,0,0,0,0,0,0
213,39A76,0,0,0,0,0,0
214,28A16,0,0,0,0,0,0
215,39A75,0,0,0,0,0,0
216,28A25,0,0,0,0,0,0
217,39A66,3,17,15.288,0,15,5
218,28A26,0,0,0,0,0,0
219,39A65,0,0,0,0,0,0
220,28A35,0,0,0,0,0,0
221,39A56,0,0,0,0,0,0
222,28A36,0,0,0,0,0,0
223,39A55,0,0,0,0,0,0
224,28A45,0,0,0,0,0,0
225,39A46,0,0,0,0,0,0
226,29A46,2,1.67,4.023,0,2,0
227,38A45,1,4,4.828,0,6,0
228,29A55,0,0,0,0,0,0
229,38A36,0,0,0,0,0,0
230,29A56,0,0,0,0,0,0
231,38A35,0,0,0,0,0,0
232,29A65,0,0,0,0,0,0
233,38A26,0,0,0,0,0,0
234,29A66,0,0,0,0,0,0
235,38A25,0,0,0,0,0,0
236,29A75,0,0,0,0,0,0
237,38A16,0,0,0,0,0,0
238,29A76,0,0,0,0,0,0
239,38A15,0,0,0,0,0,0
240,30A15,0,0,0,0,0,0
241,37A76,0,0,0,0,0,0
242,30A16,0,0,0,0,0,0
243,37A75,0,0,0,0,0,0
244,30A25,0,0,0,0,0,0
245,37A66,0,0,0,0,0,0
246,30A26,0,0,0,0,0,0
247,37A65,0,0,0,0,0,0
248,30A35,0,0,0,0,0,0
249,37A56,0,0,0,0,0,0
250,30A36,0,0,0,0,0,0
251,37A55,0,0,0,0,0,0
252,30A45,0,0,0,0,0,0
253,37A46,0,0,0,0,0,0
254,31A46,0,0,0,0,0,0
255,36A45,0,0,0,0,0,0
256,31A55,0,0,0,0,0,0
257,36A36,1,8,56.326,0,2,0
258,31A56,6,0.6,0,0,6,0
259,36A35,0,0,0,0,0,0
260,31A65,5,0.5,0,0,5,0
261,36A26,14,1.4,0,0,14,0
262,31A66,0,0,0,0,0,0
263,36A25,0,0,0,0,0,0
264,31A75,2,6.5,16.093,0,4,0
265,36A16,16,1.6,0,0,16,2
266,31A76,0,0,0,0,0,0
267,36A15,0,0,0,0,0,0
268,32A15,0,0,0,0,0,0
269,35A76,0,0,0,0,0,0
270,32A16,0,0,0,0,0,0
271,35A75,20,45.67,74.751,0,46,0
272,32A25,0,0,0,0,0,0
273,35A66,8,0.8,0,0,8,0
274,32A26,2,2.25,0,0,2,0
275,35A65,0,0,0,0,0,0
276,32A35,0,0,0,0,0,0
277,35A56,8,0.8,0,0,8,0
278,32A36,0,0,0,0,0,0
279,35A55,1,0.1,0,0,1,0
280,32A45,0,0,0,0,0,0
281,35A46,0,0,0,0,0,0
282,33A46,0,0,0,0,0,0
283,34A45,0,0,0,0,0,0
284,33A55,0,0,0,0,0,0
285,34A36,8,0.8,0,0,8,0
286,33A56,0,0,0,0,0,0
287,34A35,0,0,0,0,0,0
288,33A65,0,0,0,0,0,0
289,34A26,0,0,0,0,0,0
290,33A66,0,0,0,0,0,0
291,34A25,0,0,0,0,0,0
292,33A75,0,0,0,0,0,0
293,34A16,0,0,0,0,0,0
294,33A76,0,0,0,0,0,0
295,34A15,0,0,0,0,0,0
296,40B31,0,0,0,0,0,0
297,40B22,0,0,0,0,0,0
298,40B21,0,0,0,0,0,0
299,40B12,38,34.26,7.966,77.6992,41,0
300,40B11,0,0,0,0,0,0
301,39B72,0,0,0,0,0,0
302,28B12,0,0,0,0,0,0
303,39B71,0,0,0,0,0,0
304,28B21,0,0,0,0,0,0
305,39B62,0,0,0,0,0,0
306,28B22,0,0,0,0,0,0
307,39B61,0,0,0,0,0,0
308,28B31,0,0,0,0,0,0
309,39B52,0,0,0,0,0,0
310,28B32,0,0,0,0,0,0
311,39B51,0,0,0,0,0,0
312,28B41,0,0,0,0,0,0
313,39B42,0,0,0,0,0,0
314,29B42,0,0,0,0,0,0
315,38B41,0,0,0,0,0,0
316,29B51,0,0,0,0,0,0
317,38B32,0,0,0,0,0,0
318,29B52,0,0,0,0,0,0
319,38B31,0,0,0,0,0,0
320,29B61,0,0,0,0,0,0
321,38B22,0,0,0,0,0,0
322,29B62,0,0,0,0,0,0
323,38B21,0,0,0,0,0,0
324,29B71,0,0,0,0,0,0
325,38B12,0,0,0,0,0,0
326,29B72,0,0,0,0,0,0
327,38B11,0,0,0,0,0,0
328,30B11,0,0,0,0,0,0
329,37B72,0,0,0,0,0,0
330,30B12,0,0,0,0,0,0
331,37B71,0,0,0,0,0,0
332,30B21,0,0,0,0,0,0
333,37B62,0,0,0,0,0,0
334,30B22,0,0,0,0,0,0
335,37B61,0,0,0,0,0,0
336,30B31,0,0,0,0,0,0
337,37B52,0,0,0,0,0,0
338,30B32,0,0,0,0,0,0
339,37B51,0,0,0,0,0,0
340,30B41,0,0,0,0,0,0
341,37B42,0,0,0,0,0,0
342,31B42,1,0.08,0,0,1,0
343,36B41,0,0,0,0,0,0
344,31B51,0,0,0,0,0,0
345,36B32,0,0,0,0,0,0
346,31B52,1,9,0,0,1,0
347,36B31,0,0,0,0,0,0
348,31B61,6,0.6,0,0,6,0
349,36B22,0,0,0,0,0,0
350,31B62,0,0,0,0,0,0
351,36B21,34,16.68,0,59.8936,36,0
352,31B71,0,0,0,0,0,0
353,36B12,14,1.4,0,0,14,0
354,31B72,0,0,0,0,0,0
355,36B11,15,3.9,2.414,0,20,0
356,32B11,0,0,0,0,0,0
357,35B72,2,6.5,8.046,0,5,2
358,32B12,0,0,0,0,0,0
359,35B71,0,0,0,0,0,0
360,32B21,0,0,0,0,0,0
361,35B62,0,0,0,0,0,0
362,32B22,0,0,0,0,0,0
363,35B61,0,0,0,0,0,0
364,32B31,0,0,0,0,0,0
365,35B52,8,0.8,0,0,8,0
366,32B32,0,0,0,0,0,0
367,35B51,0,0,0,0,0,0
368,32B41,0,0,0,0,0,0
369,35B42,8,0.8,0,0,8,0
370,33B42,0,0,0,0,0,0
371,34B41,0,0,0,0,0,0
372,33B51,0,0,0,0,0,0
373,34B32,7,0.7,0,0,7,0
374,33B52,0,0,0,0,0,0
375,34B31,7,0.7,0,0,7,1
376,33B61,0,0,0,0,0,0
377,34B22,0,0,0,0,0,0
378,33B62,0,0,0,0,0,0
379,34B21,0,0,0,0,0,0
380,33B71,0,0,0,0,0,0
381,34B12,0,0,0,0,0,0
382,33B72,0,0,0,0,0,0
383,34B11,0,0,0,0,0,0
384,40B33,0,0,0,0,0,0
385,40B24,0,0,0,0,0,0
386,40B23,0,0,0,0,0,0
387,40B14,0,0,0,0,0,0
388,40B13,0,0,0,0,0,0
389,39B74,0,0,0,0,0,0
390,28B14,0,0,0,0,0,0
391,39B73,0,0,0,0,0,0
392,28B23,0,0,0,0,0,0
393,39B64,0,0,0,0,0,0
394,28B24,0,0,0,0,0,0
395,39B63,0,0,0,0,0,0
396,28B33,0,0,0,0,0,0
397,39B54,0,0,0,0,0,0
398,28B34,0,0,0,0,0,0
399,39B53,0,0,0,0,0,0
400,28B43,0,0,0,0,0,0
401,39B44,0,0,0,0,0,0
402,29B44,0,0,0,0,0,0
403,38B43,0,0,0,0,0,0
404,29B53,0,0,0,0,0,0
405,38B34,0,0,0,0,0,0
406,29B54,2,4,24.14,0,2,0
407,38B33,0,0,0,0,0,0
408,29B63,0,0,0,0,0,0
409,38B24,0,0,0,0,0,0
410,29B64,0,0,0,0,0,0
411,38B23,0,0,0,0,0,0
412,29B73,1,1.5,8.047,0,1,0
413,38B14,0,0,0,0,0,0
414,29B74,0,0,0,0,0,0
415,38B13,0,0,0,0,0,0
416,30B13,0,0,0,0,0,0
417,37B74,0,0,0,0,0,0
418,30B14,0,0,0,0,0,0
419,37B73,0,0,0,0,0,0
420,30B23,0,0,0,0,0,0
421,37B64,0,0,0,0,0,0
422,30B24,0,0,0,0,0,0
423,37B63,2,1.6,7.242,0,3,0
424,30B33,0,0,0,0,0,0
425,37B54,0,0,0,0,0,0
426,30B34,0,0,0,0,0,0
427,37B53,0,0,0,0,0,0
428,30B43,0,0,0,0,0,0
429,37B44,0,0,0,0,0,0
430,31B44,1,2,2.414,0,1,0
431,36B43,0,0,0,0,0,0
432,31B53,0,0,0,0,0,0
433,36B34,0,0,0,0,0,0
434,31B54,0,0,0,0,0,0
435,36B33,0,0,0,0,0,0
436,31B63,0,0,0,0,0,0
437,36B24,0,0,0,0,0,0
438,31B64,0,0,0,0,0,0
439,36B23,0,0,0,0,0,0
440,31B73,0,0,0,0,0,0
441,36B14,0,0,0,0,0,0
442,31B74,0,0,0,0,0,0
443,36B13,4,20,10.621,0.4047,14,1
444,32B13,4,0.4,0,0,4,1
445,35B74,6,11.75,14.001,0,15,0
446,32B14,4,0.4,0,0,4,3
447,35B73,14,9.3,15.126,0,17,5
448,32B23,0,0,0,0,0,0
449,35B64,13,10.3,5.632,40.4694,16,0
450,32B24,0,0,0,0,0,0
451,35B63,8,0.8,0,0,8,1
452,32B33,0,0,0,0,0,0
453,35B54,0,0,0,0,0,0
454,32B34,0,0,0,0,0,0
455,35B53,0,0,0,0,0,0
456,32B43,0,0,0,0,0,0
457,35B44,0,0,0,0,0,0
458,33B44,0,0,0,0,0,0
459,34B43,1,0.1,0,0,1,0
460,33B53,0,0,0,0,0,0
461,34B34,0,0,0,0,0,0
462,33B54,8,0.8,0,0,8,0
463,34B33,6,0.6,0,0,6,0
464,33B63,0,0,0,0,0,0
465,34B24,6,0.6,0,0,6,0
466,33B64,0,0,0,0,0,0
467,34B23,8,0.8,0,0,8,0
468,33B73,0,0,0,0,0,0
469,34B14,0,0,0,0,0,0
470,33B74,0,0,0,0,0,0
471,34B13,0,0,0,0,0,0
472,40B36,0,0,0,0,0,0
473,40B35,0,0,0,0,0,0
474,40B26,0,0,0,0,0,0
475,40B25,0,0,0,0,0,0
476,40B16,0,0,0,0,0,0
477,40B15,0,0,0,0,0,0
478,39B76,0,0,0,0,0,0
479,28B16,0,0,0,0,0,0
480,39B75,0,0,0,0,0,0
481,28B25,0,0,0,0,0,0
482,39B66,0,0,0,0,0,0
483,28B26,0,0,0,0,0,0
484,39B65,0,0,0,0,0,0
485,28B35,0,0,0,0,0,0
486,39B56,0,0,0,0,0,0
487,28B36,0,0,0,0,0,0
488,39B55,0,0,0,0,0,0
489,28B45,0,0,0,0,0,0
490,39B46,0,0,0,0,0,0
491,29B46,0,0,0,0,0,0
492,38B45,0,0,0,0,0,0
493,29B55,0,0,0,0,0,0
494,38B36,0,0,0,0,0,0
495,29B56,0,0,0,0,0,0
496,38B35,0,0,0,0,0,0
497,29B65,0,0,0,0,0,0
498,38B26,0,0,0,0,0,0
499,29B66,1,4,0,0,1,0
500,38B25,0,0,0,0,0,0
501,29B75,1,1.5,16.093,0,1,0
502,38B16,0,0,0,0,0,0
503,29B76,0,0,0,0,0,0
504,38B15,0,0,0,0,0,0
505,30B15,0,0,0,0,0,0
506,37B76,0,0,0,0,0,0
507,30B16,0,0,0,0,0,0
508,37B75,0,0,0,0,0,0
509,30B25,0,0,0,0,0,0
510,37B66,0,0,0,0,0,0
511,30B26,0,0,0,0,0,0
512,37B65,0,0,0,0,0,0
513,30B35,0,0,0,0,0,0
514,37B56,0,0,0,0,0,0
515,30B36,0,0,0,0,0,0
516,37B55,0,0,0,0,0,0
517,30B45,0,0,0,0,0,0
518,37B46,0,0,0,0,0,0
519,31B46,3,0.41,0,0,4,0
520,36B45,0,0,0,0,0,0
521,31B55,0,0,0,0,0,0
522,36B36,0,0,0,0,0,0
523,31B56,1,3.25,6.437,0,1,0
524,36B35,0,0,0,0,0,0
525,31B65,0,0,0,0,0,0
526,36B26,0,0,0,0,0,0
527,31B66,0,0,0,0,0,0
528,36B25,0,0,0,0,0,0
529,31B75,5,0.5,0,0,5,0
530,36B16,16,1.6,0,0,16,0
531,31B76,1,0.42,0,0,1,0
532,36B15,0,0,0,0,0,0
533,32B15,6,0.6,0,0,6,1
534,35B76,11,10.95,6.436,16.1874,11,0
535,32B16,5,0.5,0,0,5,2
536,35B75,5,1.65,0,1.0115,5,0
537,32B25,0,0,0,0,0,0
538,35B66,2,5.5,9.012,0,2,0
539,32B26,0,0,0,0,0,0
540,35B65,9,0.9,0,0,9,0
541,32B35,1,1,0,0.4047,1,0
542,35B56,1,3,8.047,0,3,0
543,32B36,0,0,0,0,0,0
544,35B55,0,0,0,0,0,0
545,32B45,0,0,0,0,0,0
546,35B46,0,0,0,0,0,0
547,33B46,0,0,0,0,0,0
548,34B45,0,0,0,0,0,0
549,33B55,0,0,0,0,0,0
550,34B36,6,0.6,0,0,6,3
551,33B56,8,0.8,0,0,8,0
552,34B35,0,0,0,0,0,0
553,33B65,0,0,0,0,0,0
554,34B26,5,0.5,0,0,5,0
555,33B66,0,0,0,0,0,0
556,34B25,7,0.7,0,0,7,0
557,33B75,4,0.4,0,0,4,0
558,34B16,8,0.8,0,0,8,0
559,33B76,9,0.9,0,0,9,0
560,34B15,7,0.7,0,0,7,0
561,40C32,0,0,0,0,0,0
562,40C31,0,0,0,0,0,0
563,40C22,0,0,0,0,0,0
564,40C21,0,0,0,0,0,0
565,40C12,0,0,0,0,0,0
566,40C11,0,0,0,0,0,0
567,39C72,0,0,0,0,0,0
568,28C12,0,0,0,0,0,0
569,39C71,0,0,0,0,0,0
570,28C21,0,0,0,0,0,0
571,39C62,0,0,0,0,0,0
572,28C22,0,0,0,0,0,0
573,39C61,2,2.83,3.219,0.2023,0,0
574,28C31,0,0,0,0,0,0
575,39C52,0,0,0,0,0,0
576,28C32,0,0,0,0,0,0
577,39C51,0,0,0,0,0,0
578,28C41,0,0,0,0,0,0
579,39C42,0,0,0,0,0,0
580,29C42,0,0,0,0,0,0
581,38C41,0,0,0,0,0,0
582,29C51,0,0,0,0,0,0
583,38C32,0,0,0,0,0,0
584,29C52,0,0,0,0,0,0
585,38C31,0,0,0,0,0,0
586,29C61,0,0,0,0,0,0
587,38C22,0,0,0,0,0,0
588,29C62,0,0,0,0,0,0
589,38C21,0,0,0,0,0,0
590,29C71,0,0,0,0,0,0
591,38C12,0,0,0,0,0,0
592,29C72,0,0,0,0,0,0
593,38C11,0,0,0,0,0,0
594,30C11,0,0,0,0,0,0
595,37C72,0,0,0,0,0,0
596,30C12,0,0,0,0,0,0
597,37C71,0,0,0,0,0,0
598,30C21,0,0,0,0,0,0
599,37C62,0,0,0,0,0,0
600,30C22,0,0,0,0,0,0
601,37C61,0,0,0,0,0,0
602,30C31,0,0,0,0,0,0
603,37C52,0,0,0,0,0,0
604,30C32,0,0,0,0,0,0
605,37C51,0,0,0,0,0,0
606,30C41,1,0.17,0,0,1,0
607,37C42,0,0,0,0,0,0
608,31C42,0,0,0,0,0,0
609,36C41,0,0,0,0,0,0
610,31C51,3,0.3,0,0,3,0
611,36C32,0,0,0,0,0,0
612,31C52,0,0,0,0,0,0
613,36C31,0,0,0,0,0,0
614,31C61,0,0,0,0,0,0
615,36C22,0,0,0,0,0,0
616,31C62,3,0.3,0,0,3,0
617,36C21,16,1.6,0,0,16,2
618,31C71,6,0.6,0,0,6,4
619,36C12,14,1.4,0,0,14,0
620,31C72,0,0,0,0,0,0
621,36C11,16,1.6,0,0,16,0
622,32C11,3,0.3,0,0,3,0
623,35C72,9,0.9,0,0,9,0
624,32C12,6,4.5,32.186,0,7,2
625,35C71,1,0.17,0,16.1874,2,0
626,32C21,2,2,0,48.5623,2,0
627,35C62,1,1,0,0,1,0
628,32C22,0,0,0,0,0,0
629,35C61,0,0,0,0,0,0
630,32C31,0,0,0,0,0,0
631,35C52,9,10.25,7.242,0,11,0
632,32C32,0,0,0,0,0,0
633,35C51,0,0,0,0,0,0
634,32C41,0,0,0,0,0,0
635,35C42,0,0,0,0,0,0
636,33C42,0,0,0,0,0,0
637,34C41,0,0,0,0,0,0
638,33C51,0,0,0,0,0,0
639,34C32,0,0,0,0,0,0
640,33C52,0,0,0,0,0,0
641,34C31,0,0,0,0,0,0
642,33C61,8,0.8,0,0,8,0
643,34C22,1,4,1.609,0,12,0
644,33C62,0,0,0,0,0,0
645,34C21,8,0.8,0,0,8,0
646,33C71,8,0.8,0,0,8,0
647,34C12,7,0.7,0,0,7,3
648,33C72,0,0,0,0,0,0
649,34C11,9,2.8,0,0,10,1
650,40C34,0,0,0,0,0,0
651,40C33,0,0,0,0,0,0
652,40C24,0,0,0,0,0,0
653,40C23,0,0,0,0,0,0
654,40C14,0,0,0,0,0,0
655,40C13,0,0,0,0,0,0
656,39C74,0,0,0,0,0,0
657,28C14,0,0,0,0,0,0
658,39C73,0,0,0,0,0,0
659,28C23,0,0,0,0,0,0
660,39C64,0,0,0,0,0,0
661,28C24,0,0,0,0,0,0
662,39C63,0,0,0,0,0,0
663,28C33,0,0,0,0,0,0
664,39C54,0,0,0,0,0,0
665,28C34,0,0,0,0,0,0
666,39C53,0,0,0,0,0,0
667,28C43,0,0,0,0,0,0
668,39C44,0,0,0,0,0,0
669,29C44,0,0,0,0,0,0
670,38C43,0,0,0,0,0,0
671,29C53,2,7.75,1.609,0,0,0
672,38C34,0,0,0,0,0,0
673,29C54,0,0,0,0,0,0
674,38C33,0,0,0,0,0,0
675,29C63,0,0,0,0,0,0
676,38C24,0,0,0,0,0,0
677,29C64,0,0,0,0,0,0
678,38C23,0,0,0,0,0,0
679,29C73,0,0,0,0,0,0
680,38C14,0,0,0,0,0,0
681,29C74,1,1,6.437,0,1,0
682,38C13,0,0,0,0,0,0
683,30C13,0,0,0,0,0,0
684,37C74,0,0,0,0,0,0
685,30C14,0,0,0,0,0,0
686,37C73,0,0,0,0,0,0
687,30C23,0,0,0,0,0,0
688,37C64,0,0,0,0,0,0
689,30C24,0,0,0,0,0,0
690,37C63,0,0,0,0,0,0
691,30C33,0,0,0,0,0,0
692,37C54,0,0,0,0,0,0
693,30C34,2,1.33,0.322,4.0469,0,7
694,37C53,0,0,0,0,0,0
695,30C43,1,0.25,4.828,0,0,0
696,37C44,0,0,0,0,0,0
697,31C44,4,16.83,125.848,12.1406,41,5
698,36C43,0,0,0,0,0,0
699,31C53,7,0.7,0,0,7,6
700,36C34,0,0,0,0,0,0
701,31C54,0,0,0,0,0,0
702,36C33,0,0,0,0,0,0
703,31C63,0,0,0,0,0,0
704,36C24,0,0,0,0,0,0
705,31C64,6,0.6,0,0,6,1
706,36C23,14,1.4,0,0,14,0
707,31C73,3,0.3,0,0,3,3
708,36C14,16,1.6,0,0,16,0
709,31C74,1,0.1,0,0,1,1
710,36C13,0,0,0,0,0,0
711,32C13,5,0.5,0,0,5,1
712,35C74,0,0,0,0,0,0
713,32C14,0,0,0,0,0,0
714,35C73,1,2.5,1.609,0,6,2
715,32C23,0,0,0,0,0,0
716,35C64,8,0.8,0,0,8,0
717,32C24,0,0,0,0,0,0
718,35C63,0,0,0,0,0,0
719,32C33,0,0,0,0,0,0
720,35C54,8,0.8,0,0,8,0
721,32C34,0,0,0,0,0,0
722,35C53,18,16.58,31.384,0,19,0
723,32C43,4,0.4,0,0,4,1
724,35C44,8,0.8,0,0,8,4
725,33C44,0,0,0,0,0,0
726,34C43,4,0.4,0,0,4,0
727,33C53,8,0.8,0,0,8,3
728,34C34,8,0.8,0,0,8,2
729,33C54,6,0.6,0,0,6,0
730,34C33,8,0.8,0,0,8,1
731,33C63,4,0.4,0,0,4,1
732,34C24,8,0.8,0,0,8,1
733,33C64,0,0,0,0,0,0
734,34C23,6,0.6,0,0,6,1
735,33C73,8,0.8,0,0,8,2
736,34C14,8,0.8,0,0,8,3
737,33C74,0,0,0,0,0,0
738,34C13,2,0.2,0,0,2,0
739,40C36,0,0,0,0,0,0
740,40C35,0,0,0,0,0,0
741,40C26,0,0,0,0,0,0
742,40C25,0,0,0,0,0,0
743,40C16,0,0,0,0,0,0
744,40C15,0,0,0,0,0,0
745,39C76,0,0,0,0,0,0
746,28C16,0,0,0,0,0,0
747,39C75,0,0,0,0,0,0
748,28C25,3,3.33,0,0,3,0
749,39C66,0,0,0,0,0,0
750,28C26,7,16.5,43.452,80.9389,20,0
